學校名稱,科系名稱,學生數,教師數,縣市名稱
東南科技大學,工業管理(與經營資訊)學系,39,0,01 新北市
東南科技大學,工業管理(與經營資訊)學系,60,9,01 新北市
東南科技大學,資訊科技學系,218,13,01 新北市
東南科技大學,資訊管理(技術)學系,215,13,01 新北市
東南科技大學,資訊管理(技術)學系,49,0,01 新北市
東南科技大學,資訊管理(技術)學系,21,0,01 新北市
德明財經科技大學,會計(與)(資訊)(科技)(系統)學系,622,15,30 臺北市
德明財經科技大學,會計(與)(資訊)(科技)(系統)學系,0,0,30 臺北市
德明財經科技大學,資訊科技學系,432,11,30 臺北市
德明財經科技大學,資訊科技學系,3,0,30 臺北市
德明財經科技大學,資訊管理(技術)學系,444,17,30 臺北市
德明財經科技大學,資訊管理(技術)學系,33,0,30 臺北市
德明財經科技大學,資訊管理(技術)學系,108,0,30 臺北市
